Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,screenshot_kill,screenshot_death,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
GTYU,reptile_komodo,block_01,1/31/2024,9d7674db-4299-49f2-09ce-408ffebe1332,2024-01-31 15:06:02.586030-05:00,2024-01-31 15:16:18.587999-05:00,,,415.120176,165,250.120176,579.2257316,360,219.2257316,13,7,6,52,41,11,16,11,5,1.765213975,0.084415315,0.673894236,0.025973943,1,1,2,5,1,6,0,964,172,127,59,170,4,7,41,84,222,36,20,17,0.050895105,0.051894893,4.212208555,0.321557738,1.413314819,4.009513855,4.219848633,4.413993835,5.345535278,0.29678544,0.095660385,1.53E-05,0.241107941,0.298126221,0.353481293,1.614151001,0.773906773,1.535177232,0.001106989,0.209799106,0.368414362,0.625970035,31.62720734,128.2050807,248.9523787,348.8378321,75.71846448,10.94120211
GTYU,reptile_komodo,block_02,1/31/2024,ff9c203a-415a-f596-d37a-289a55618e1a,2024-01-31 15:20:54.914018-05:00,2024-01-31 15:31:10.212231-05:00,,,766.221684,465,301.221684,465.9096124,150,315.9096124,17,11,6,135,124,11,37,31,6,3.792910297,0.219405805,1.245285079,0.060133443,5,1,6,0,1,1,0,999,165,213,60,193,12,0,81,46,134,47,33,13,0.035363777,0.040759101,4.401219037,0.365222507,1.695480347,4.146759033,4.372451782,4.676490784,5.426315308,0.239424668,0.114089425,1.53E-05,0.160858154,0.243804932,0.317993164,2.241043091,0.744369341,1.499776612,0.001616199,0.203795493,0.357767531,0.621692455,57.22776394,55.14705583,88.5832795,123.9669505,1720.906628,9.351132685
GTYU,reptile_komodo,block_03,1/31/2024,da70cd6f-44d0-f518-f635-5fa866148670,2024-01-31 15:35:51.706503-05:00,2024-01-31 15:46:07.790447-05:00,14,,857.5949095,435,422.5949095,452.717952,345,107.717952,24,16,8,113,99,14,37,29,8,3.635634131,0.183416564,1.392009835,0.060056751,4,1,5,1,0,1,0,1065,197,227,92,229,17,0,76,49,77,53,35,12,0.043112084,0.049064604,4.294381898,0.346014245,1.021942139,4.045692444,4.288879395,4.531341553,5.577713013,0.279229218,0.109711401,9.16E-05,0.209896088,0.281593323,0.347930908,2.026153564,0.710729067,1.550571958,0.002060776,0.193191122,0.339378515,0.585414856,113.6237434,63.55932165,85.85410473,111.9403455,37.00874907,9.519264322
GTYU,reptile_komodo,block_04,1/31/2024,f8e91c5d-40a0-bbcd-4b3f-869dc7f8073a,2024-01-31 15:49:42.651635-05:00,2024-01-31 16:00:01.232420-05:00,,,776.298339,570,206.298339,571.5278074,420,151.5278074,24,19,5,184,173,11,41,38,3,5.045518251,0.297455085,1.254966785,0.066280753,7,1,8,4,0,4,0,1122,182,253,88,231,14,0,37,30,78,150,47,12,0.049743973,0.056185555,4.295470143,0.341197599,1.46824646,4.064245224,4.275249481,4.515972137,5.620361328,0.242428763,0.116265728,0,0.165740967,0.24571228,0.317802429,1.841049194,0.693534709,1.43734276,0.001286626,0.195743901,0.346921534,0.606288151,55.04626456,64.93507995,84.86454829,110.2941358,32.88320501,9.420878406
HGFD,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349082935,0.372308612,3.077315076,0.412156278,1.298080444,2.793308258,3.053497314,3.356555939,6.118087769,0.074251872,0.064667857,3.05E-05,0.03364563,0.063140869,0.100479126,1.417022705,0.539116139,1.381524761,0.001869172,0.108957113,0.190637914,0.341946014,18.07765254,68.80734111,76.73752264,84.74576933,13.92857714,11.14349669
HGFD,mammal_panda,block_01,4/9/2024,9e78a544-4fad-2033-7311-4f8a28b2f34f,2024-04-09 12:45:55.566185-04:00,2024-04-09 12:56:11.552493-04:00,3,16,448.8877226,150,298.8877226,1060.729499,765,295.729499,20,13,7,137,123,14,16,10,6,3.790133045,0.222407541,0.728730033,0.025974603,0,3,3,12,4,16,0,546,108,128,13,90,0,28,0,0,47,61,68,0,0.197460938,0.221362305,4.090671026,0.345471991,1.869552612,3.908554077,4.086097717,4.311035156,4.973365784,0.068582668,0.047255509,0,0.031356812,0.061767578,0.097434998,0.649581909,0.737241371,2.24175816,0,0.175307293,0.312712265,0.551953141,91.33405029,76.14212166,87.41989196,98.68424272,14.49094584,11.17268826
HGFD,mammal_panda,block_02,4/9/2024,505ab3c0-4bfb-f248-a0ff-53be350d22d6,2024-04-09 13:00:27.405583-04:00,2024-04-09 13:10:42.868378-04:00,,,490.759699,225,265.759699,1146.781038,690,456.781038,23,17,6,130,117,13,21,15,6,3.800685473,0.211223166,0.79738321,0.034120665,2,3,5,13,5,18,0,754,130,127,25,127,0,30,0,0,114,121,76,3,0.214976976,0.202541309,4.10550416,0.356572708,1.329986572,3.880954742,4.103214264,4.329406738,5.218322754,0.158290962,0.060650512,6.10E-05,0.11977005,0.161010742,0.199859619,1.16847229,0.67373578,3.680853741,0.002497911,0.146821688,0.264840191,0.472323606,417.1216411,70.75471284,82.7607406,95.54139808,16.14124044,11.40498103
HGFD,mammal_panda,block_03,4/9/2024,e27612de-4620-d131-fe94-1d8df7bf34e9,2024-04-09 13:15:14.374021-04:00,2024-04-09 13:25:29.235641-04:00,2,16,229.401666,75,154.401666,1050.89235,705,345.89235,20,12,8,104,91,13,7,5,2,3.505192676,0.16914375,0.373094788,0.011384675,0,2,2,11,4,15,1,887,141,167,27,149,0,33,0,0,113,135,117,0,0.411943817,0.433724585,3.830776514,0.323042213,1.84552002,3.600412369,3.80247879,4.043598175,4.799316406,0.106913169,0.056275439,0,0.066467285,0.102874756,0.142665863,1.01725769,0.257208177,0.418030029,0,0.104330218,0.177235073,0.290201404,18.73653887,28.35538837,84.83242987,161.2903317,72.62587767,10.8483345
HGFD,mammal_panda,block_04,4/9/2024,5d02a094-4bec-a7f8-e7d4-979a9b28ba7c,2024-04-09 13:29:13.404374-04:00,2024-04-09 13:39:30.583512-04:00,5,15,476.264796,90,386.264796,1135.403021,525,610.403021,21,10,11,136,111,25,11,6,5,4.781923671,0.220357416,0.771679998,0.017823026,1,4,5,9,5,14,0,727,99,113,19,138,0,29,0,0,104,127,95,0,0.286822812,0.246861006,3.822609583,0.422675079,1.66645813,3.591819763,3.799209595,4.047454834,5.822547913,0.13418795,0.062810507,1.53E-05,0.090240479,0.136482239,0.177455902,0.689483643,0.72563804,2.079664494,0.000514499,0.157919801,0.293882262,0.558789648,113.5521219,37.22084394,86.17735097,194.8052901,92.44166064,9.310207794
HJKL,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419897133,0.42251643,3.768443287,0.318987463,1.487289429,3.557006836,3.778968811,3.996753693,5.039260864,0.137250142,0.084602954,1.53E-05,0.090324402,0.133178711,0.174346924,1.409118652,0.411392784,0.985201283,0.001932183,0.114986309,0.202705441,0.364316829,22.76308998,68.80734111,80.78415527,93.16769414,38.1590312,9.961150974
HJKL,mammal_thylacine,block_01,1/31/2024,9d7674db-4299-49f2-09ce-408ffebe1332,2024-01-31 15:06:02.586030-05:00,2024-01-31 15:16:18.587999-05:00,,,450,450,0,781.436597,420,361.436597,24,24,0,154,154,0,30,30,0,3.749988013,0.249999201,0.730517146,0.048701143,6,0,6,3,4,7,0,772,142,183,65,148,7,2,0,0,32,107,77,4,0.138188509,0.137654321,3.852710209,0.307780747,1.224945068,3.660749435,3.884067535,4.057928085,5.178771973,0.234524347,0.078384382,0.000595093,0.192276001,0.231842041,0.269851685,1.437011719,0.689110357,1.514118116,0,0.163417378,0.283766729,0.510560307,37.69674153,65.78947795,84.32629861,104.8951,31.73326037,9.468657302
HJKL,mammal_thylacine,block_02,1/31/2024,ff9c203a-415a-f596-d37a-289a55618e1a,2024-01-31 15:20:54.914018-05:00,2024-01-31 15:31:10.212231-05:00,,,370.1096314,315,55.1096314,1012.713674,735,277.7136739,21,17,4,175,170,5,23,21,2,4.422003145,0.284414933,0.601512606,0.037380248,2,0,2,11,1,12,0,753,132,188,51,183,13,7,0,0,36,64,75,3,0.151336745,0.151167041,3.833713221,0.331173982,1.063903809,3.613967896,3.834209442,4.059022903,5.635360718,0.221648369,0.07741455,0.000518799,0.178970337,0.218673706,0.259185791,1.606506348,0.630813949,1.548304471,0,0.162468542,0.284469729,0.499460237,139.5579622,64.93507995,83.2591658,103.4482895,32.75182716,9.536858117
HJKL,mammal_thylacine,block_03,1/31/2024,da70cd6f-44d0-f518-f635-5fa866148670,2024-01-31 15:35:51.706503-05:00,2024-01-31 15:46:07.790447-05:00,,,525,525,0,996.1481252,735,261.1481252,27,26,1,176,174,2,35,35,0,4.431322844,0.285675356,0.852156602,0.05681044,6,0,6,10,1,11,0,703,127,218,60,135,18,4,0,0,20,53,65,1,0.091364549,0.091113449,3.794482994,0.274578915,1.377944946,3.624053955,3.811058044,3.973712921,4.819198608,0.221787165,0.067380178,0.000701904,0.187164307,0.22001648,0.252182007,1.819122314,0.695672924,1.46760235,0.00113321,0.17380382,0.30321858,0.543287909,25.54247957,65.21736899,81.48755295,98.68424272,35.19342199,9.590525186
HJKL,mammal_thylacine,block_04,1/31/2024,f8e91c5d-40a0-bbcd-4b3f-869dc7f8073a,2024-01-31 15:49:42.651635-05:00,2024-01-31 16:00:01.232420-05:00,,,465,465,0,767.916592,570,197.916592,18,18,0,138,138,0,31,31,0,3.346369707,0.223091314,0.751720731,0.050114715,3,0,3,5,3,8,0,688,123,153,45,197,10,1,0,0,37,51,69,0,0.081029552,0.082813913,3.795384858,0.314373241,1.388275146,3.576278687,3.813331604,4.02397728,4.934768677,0.192301871,0.072832921,0.000106812,0.154178619,0.191589356,0.22795105,1.613113403,0.665399828,1.446668897,0,0.166568927,0.289917533,0.510274707,26.05642679,62.49998199,78.55733167,96.15387172,36.69792098,9.657943135
HPLX,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107638105,0.104250418,3.038128786,0.232178983,1.172851563,2.893119812,3.044895172,3.181610107,4.379592896,0.078190941,0.07094323,1.53E-05,0.032718658,0.066429138,0.105133057,2.100143433,0.748396781,1.464260556,0.000671868,0.207315374,0.35846412,0.617871573,36.39338768,88.23525452,98.10872057,107.9136702,10.54285674,5.842833159
HPLX,mammal_thylacine,block_01,4/9/2024,81378b98-41c5-d358-1442-72be5ced37bb,2024-04-09 15:25:24.122564-04:00,2024-04-09 15:35:39.881001-04:00,6,8,496.099176,255,241.099176,525,525,0,12,9,3,62,58,4,20,17,3,1.834903849,0.100688836,0.805671748,0.03248027,3,3,6,8,0,8,0,847,171,192,105,146,2,8,4,2,76,67,52,0,0.098246851,0.100447406,3.530635046,0.292652126,1.371170044,3.353164673,3.512802124,3.692026138,4.767303467,0.140139888,0.070502829,3.05E-05,0.091033936,0.135284424,0.181427002,1.472427368,0.853897687,1.784492881,0.002093408,0.212533081,0.369398047,0.641536559,56.90531242,83.79887331,93.75275743,103.4482895,10.64811542,6.024381911
HPLX,mammal_thylacine,block_02,4/9/2024,ca5139a6-4482-929d-9f37-54910b13f6a3,2024-04-09 15:41:12.594259-04:00,2024-04-09 15:51:28.226923-04:00,,,558.482732,270,288.482732,1103.87816,1020,83.8781601,17,12,5,83,76,7,23,18,5,2.538529124,0.134820657,0.907168779,0.037359941,3,4,7,15,1,16,0,847,138,134,56,180,4,0,23,6,91,108,78,0,0.119062209,0.12140301,3.725362489,0.344090486,1.615112305,3.498657227,3.691093445,3.9290905,5.011764526,0.16645241,0.073098715,1.53E-05,0.119575501,0.163406372,0.211677551,1.630859375,0.798068746,1.728045136,0.00107408,0.195444076,0.343569273,0.599657732,47.12330765,79.78719883,93.49948783,107.1428681,15.41420747,5.923566627
HPLX,mammal_thylacine,block_03,4/9/2024,b2c14a1f-48d5-3766-86db-52b27a73b13b,2024-04-09 15:57:50.375414-04:00,2024-04-09 16:08:05.546501-04:00,7,15,550.6127667,270,280.6127667,1208.024841,600,608.0248409,20,14,6,118,106,12,26,18,8,3.326978098,0.191816557,0.895056316,0.042264665,3,4,7,9,6,15,0,904,105,204,70,138,3,0,30,0,133,149,57,0,0.099940282,0.10841275,3.676637073,0.413640394,1.068328857,3.418495178,3.642158508,3.88376236,5.388168335,0.134575422,0.07069712,3.05E-05,0.085357666,0.131072998,0.179626465,1.368911743,0.910102487,15.94680463,0.001418354,0.19261696,0.336905225,0.596830773,2939.990337,83.79887331,95.10551689,105.6337883,15.79448484,5.920289516
HPLX,mammal_thylacine,block_04,4/9/2024,4f300843-434e-188e-ca63-70a6fceb8f72,2024-04-09 16:13:54.698624-04:00,2024-04-09 16:24:09.941301-04:00,5,20,688.231496,180,508.231496,1498.991564,735,763.991564,20,10,10,81,65,16,20,12,8,2.940962388,0.131655366,1.118634194,0.032507498,1,4,5,11,9,20,0,745,102,81,40,142,0,0,31,1,105,145,50,0,0.174344067,0.178244882,3.711051174,0.352830566,1.061767578,3.483276367,3.667537689,3.906812668,5.295166016,0.146320798,0.084478849,1.53E-05,0.090297699,0.137840271,0.19084549,1.879928589,0.746985337,1.704731047,0.00130715,0.173032904,0.304877014,0.552012064,68.30541634,81.52173237,94.96876718,107.9136702,15.78755951,5.777963253
JHGF,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555468041,0.495489045,4.27367233,0.601080299,1.195541382,3.993293762,4.467483521,4.682315826,5.68208313,0.211548657,0.276493123,3.05E-05,0.053482056,0.122009277,0.257339478,2.951950073,4.495745058,185.1161261,0,0.408917747,0.880450982,2.046861883,17678.68921,58.5937404,67.34248202,78.12501145,34.01286636,8.583477471
JHGF,mammal_panda,block_01,3/6/2024,85a5023a-4976-0721-23b2-028c85a483dd,2024-03-06 13:26:26.617466-05:00,2024-03-06 13:36:42.000566-05:00,2,10,211.57244,15,196.57244,705.424416,615,90.424416,11,8,3,49,46,3,3,1,2,1.455207694,0.079625196,0.343806062,0.004875012,0,2,2,7,1,8,0,521,158,116,35,87,1,1,9,7,46,57,0,0,0.137728731,0.145604194,4.796161062,0.23293467,1.845840454,4.671468735,4.824577332,4.95362854,5.652862549,0.0752466,0.090845565,0,0.024581909,0.054382324,0.097747803,2.561172485,1.12439044,4.8882895,0.003129222,0.253481535,0.457167792,0.851965601,737.4526416,78.12501145,90.96136646,103.4482895,17.59993228,8.355913377
JHGF,mammal_panda,block_02,3/6/2024,32143347-4542-7282-6c5b-b7b56e6a33c5,2024-03-06 13:42:57.110688-05:00,2024-03-06 13:53:13.359943-05:00,0,15,30,30,0,1113.566135,735,378.5661348,15,12,3,71,67,4,2,2,0,1.775542152,0.115213121,0.0486816,0.00324544,0,0,0,3,0,3,0,717,163,98,45,146,0,0,3,5,120,59,72,0,0.160772881,0.165808471,4.688396786,0.246240654,1.503555298,4.569896698,4.706703186,4.846738815,6.047119141,0.078955405,0.087782257,1.53E-05,0.026535034,0.057830811,0.102684021,2.571136475,1.063751811,2.658550811,0.002175902,0.243800393,0.431886636,0.812722525,166.0000835,75.75757047,90.02943366,104.1666712,17.92750833,8.402472264
JHGF,mammal_panda,block_03,3/6/2024,dd256e2a-4e9a-fe7f-54b8-66bfb1d5fa7e,2024-03-06 13:57:21.312206-05:00,2024-03-06 14:07:37.711329-05:00,1,19,100.7388733,90,10.7388733,1275.401474,1020,255.4014744,15,12,3,107,104,3,8,6,2,2.671308,0.173588826,0.163431241,0.012978604,0,0,0,8,0,8,0,834,188,182,29,128,1,0,2,15,100,49,136,0,0.093348803,0.102201932,4.651789978,0.227304987,0.975402832,4.541593552,4.674674988,4.793626785,5.539672852,0.073112956,0.078639609,0,0.024841309,0.053588867,0.09910965,2.364868164,0.954785429,13.40415963,0.000780235,0.220192342,0.386053035,0.684021893,2415.254012,80.21391377,93.29262436,106.3829992,16.27789706,8.392009845
JHGF,mammal_panda,block_04,3/6/2024,0f012d24-4034-4c67-7810-53878af71db6,2024-03-06 14:13:40.557008-05:00,2024-03-06 14:23:56.074452-05:00,3,14,309.2559029,120,189.2559029,831.20092,690,141.20092,18,15,3,88,81,7,12,8,4,2.444214577,0.142969141,0.502432394,0.019495792,1,1,2,4,0,4,0,853,154,118,18,206,0,0,0,20,125,62,149,0,0.098481241,0.113430741,4.723547743,0.236271444,2.022872925,4.591400146,4.743110657,4.876678467,6.472381592,0.090853673,0.093193082,1.53E-05,0.034500122,0.071792603,0.119171143,2.444534302,0.788254328,1.773001632,0.001222526,0.214345153,0.368731278,0.641263298,54.21388678,79.78722413,90.59871981,102.0408061,15.71822759,8.406752132
JKLZ,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074985996,0.068289454,3.72673033,0.408978924,1.424163818,3.480474472,3.707019806,3.944068909,5.16835022,0.069119248,0.077323488,0,0.024551392,0.051132202,0.091842651,2.566925049,0.565098985,1.539035586,0.000488142,0.154646936,0.261750938,0.446422697,65.69410273,73.89162232,88.54424708,103.4482895,32.10246268,5.814819995
JKLZ,reptile_komodo,block_01,3/14/2024,,,,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035627653,0.034465333,4.228647634,0.364924493,1.326980591,3.963119507,4.200912476,4.491714478,5.296012878,0.069804971,0.074551722,0,0.023269653,0.050582886,0.090316772,2.351043701,0.80249489,1.671902007,0.003271617,0.249690769,0.429430455,0.718545033,47.53344082,64.93506319,87.10827297,111.111119,42.67172478,5.883675417
JKLZ,reptile_komodo,block_02,3/14/2024,,,,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049860819,0.048273673,4.1935151,0.370117374,1.500183105,3.913970947,4.188293457,4.468391418,5.374038696,0.058111701,0.055265565,0,0.021316528,0.045669556,0.081321716,1.751998901,0.810022503,1.690740015,0.003572286,0.254533127,0.441435019,0.735272279,71.23173946,65.2173859,84.65196375,111.111119,42.28610334,5.893959008
JKLZ,reptile_komodo,block_03,3/14/2024,,,,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03986385,0.035927128,4.126825636,0.355972516,1.324279785,3.898422241,4.124259949,4.363121033,5.349189758,0.062542058,0.061117612,0,0.022399902,0.04800415,0.084701538,1.508071899,0.751492315,1.602711587,0.001059974,0.229738646,0.398563414,0.676866624,56.32864955,64.65517427,90.65623508,120.9677875,41.98977185,5.962905027
JKLZ,reptile_komodo,block_04,3/14/2024,,,,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030163436,0.026757492,3.978418361,0.381180664,1.519454956,3.702186584,3.97644043,4.249282837,5.490493774,0.053304334,0.053862011,0,0.018844604,0.04083252,0.072502136,1.522735596,0.773735919,1.931989293,0.000984039,0.239434187,0.417540079,0.704948005,227.159673,65.2173859,88.57130785,113.6363899,35.05507941,5.872272987
KJHG,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112298085,0.104402126,3.197514557,0.300053946,1.762420654,2.986162186,3.170570374,3.379232407,4.317184448,0.215714297,0.079863254,0.000747681,0.164813995,0.203521729,0.254283905,1.4921875,0.808087658,1.719308307,0.003103711,0.207431415,0.3667173,0.650363433,47.376114,88.23528546,100.8059249,109.4890317,9.503416127,4.981680294
KJHG,reptile_komodo,block_01,4/3/2024,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,6,4,572.2388,195,377.2388,378.984164,330,48.984164,15,14,1,72,65,7,17,13,4,2.28829192,0.116594605,0.926666066,0.027529282,2,3,5,3,1,4,0,986,199,203,55,299,14,6,9,3,43,61,60,0,0.108072232,0.123989476,3.329631762,0.369205214,1.740478516,3.06965065,3.251449585,3.518941879,5.910995483,0.238231934,0.128173284,1.53E-05,0.147476196,0.229705811,0.317047119,1.336547852,1.227583827,2.5791126,0.0020605,0.316529172,0.584445046,1.139941663,72.38568761,98.68416533,128.245391,154.6391707,6.470878746,4.889869233
KJHG,reptile_komodo,block_02,4/3/2024,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,10,11,886.57486,570,316.57486,809.2289955,660,149.2289955,27,20,7,149,136,13,42,38,4,4.350616917,0.242020863,1.440064517,0.068220646,6,4,10,10,1,11,0,1034,195,282,54,179,26,0,19,10,32,98,88,2,0.114434808,0.159414964,3.482879872,0.381831814,2.129379272,3.18812561,3.415855408,3.726829529,4.957702637,0.147478996,0.091770317,0,0.079406738,0.135818481,0.203659058,1.236984253,0.930810501,1.798434034,0,0.26230666,0.462748565,0.828446691,68.82867696,108.6956432,133.742818,153.0612401,5.242602557,4.91459211
KJHG,reptile_komodo,block_03,4/3/2024,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,11,6,929.580116,300,629.580116,594.795035,225,369.795035,19,12,7,90,73,17,32,20,12,3.184723582,0.146275808,1.51083425,0.052009176,3,8,11,2,4,6,0,1003,201,213,50,269,24,0,26,14,49,63,62,11,0.051833046,0.055732368,3.371602487,0.373321783,1.761398315,3.094512939,3.298461914,3.612251282,4.683761597,0.168484207,0.097849214,0,0.09532547,0.161758423,0.229431152,1.496917725,0.967611355,1.732505347,0,0.285437076,0.504622852,0.911708075,60.657162,112.7819411,128.4212653,142.857198,4.932470104,4.89325704
KJHG,reptile_komodo,block_04,4/3/2024,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,,,1417.563567,735,682.563567,547.1723357,435,112.1723357,26,20,6,142,127,15,59,49,10,4.460763173,0.230603796,2.302081263,0.095814253,10,7,17,6,2,8,0,1034,166,231,50,214,65,0,39,14,57,88,69,31,0.065602341,0.07660603,3.46137952,0.382501243,1.557769775,3.185907364,3.381637573,3.678316116,4.792541504,0.150019896,0.083159434,1.53E-05,0.090133667,0.143783569,0.198883057,0.990447998,1.018990291,1.945414927,0.004602694,0.288061364,0.51334181,0.938179739,89.94456253,111.9402957,123.2120545,133.9286564,5.491434074,4.940913825
LKJH,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089979645,0.096225019,2.913453485,0.205277972,1.481872559,2.773189545,2.897651672,3.025150299,3.834960938,0.057814045,0.063813641,0,0.022659302,0.045288086,0.074474335,1.764587402,0.739997946,1.884756752,0.000886907,0.159200244,0.284499571,0.556032954,89.96835374,1.946030098,38.12787189,109.4890793,5932.155201,8.244567831
